Order_ID,Order_Date,Customer_ID,Product_ID,Channel_ID,Supplier_ID,Quantity,Unit_Selling_Price,Unit_Cost_Price,Discount_Pct,Shipping_Fee,Delivery_Days,Order_Status,Customer_Rating
ORD-2026-04769,2026-03-12,CUST-1336,PROD-109,CH-06,SUP-40,1,199,110,0.15,40.0,3,Delivered,2.0
ORD-2026-04770,2026-03-12,CUST-0176,PROD-110,CH-03,SUP-40,2,360,190,0.2,0.0,0,Delivered,5.0
ORD-2026-04771,2026-03-12,CUST-1236,PROD-106,CH-04,SUP-20,2,246,130,0.05,0.0,0,Delivered,4.0
ORD-2026-04772,2026-03-12,CUST-0704,PROD-108,CH-04,SUP-50,1,400,220,0.0,15.0,0,Delivered,4.0
ORD-2026-04773,2026-03-12,CUST-0313,PROD-101,CH-02,SUP-10,1,324,180,0.05,40.0,1,Delivered,5.0
ORD-2026-04774,2026-03-12,CUST-1723,PROD-107,CH-04,SUP-50,1,225,125,0.0,15.0,0,Delivered,5.0
ORD-2026-04775,2026-03-12,CUST-1263,PROD-103,CH-04,SUP-20,1,199,110,0.05,15.0,0,Delivered,5.0
ORD-2026-04776,2026-03-12,CUST-0765,PROD-109,CH-02,SUP-40,2,199,110,0.1,40.0,4,Cancelled,
ORD-2026-04777,2026-03-12,CUST-1624,PROD-108,CH-03,SUP-50,1,400,220,0.05,15.0,0,Delivered,5.0
ORD-2026-04778,2026-03-12,CUST-1476,PROD-103,CH-02,SUP-20,3,199,110,0.0,0.0,4,Delivered,5.0
ORD-2026-04779,2026-03-12,CUST-0875,PROD-103,CH-05,SUP-20,3,199,110,0.1,0.0,0,Delivered,5.0
ORD-2026-04780,2026-03-12,CUST-1199,PROD-107,CH-01,SUP-50,3,225,125,0.05,0.0,4,Delivered,5.0
ORD-2026-04781,2026-03-12,CUST-1228,PROD-102,CH-04,SUP-10,1,350,210,0.05,15.0,0,Delivered,5.0
ORD-2026-04782,2026-03-12,CUST-2383,PROD-101,CH-05,SUP-10,1,324,180,0.0,15.0,0,Delivered,5.0
ORD-2026-04783,2026-03-12,CUST-0941,PROD-112,CH-02,SUP-30,1,280,150,0.0,40.0,2,Delivered,4.0
ORD-2026-04784,2026-03-12,CUST-2183,PROD-105,CH-01,SUP-20,1,289,150,0.05,40.0,3,Delivered,5.0
ORD-2026-04785,2026-03-12,CUST-2057,PROD-112,CH-04,SUP-30,3,280,150,0.1,0.0,0,Delivered,1.0
ORD-2026-04786,2026-03-12,CUST-2272,PROD-109,CH-03,SUP-40,2,199,110,0.0,0.0,0,Delivered,2.0
ORD-2026-04787,2026-03-13,CUST-2173,PROD-111,CH-02,SUP-30,1,360,200,0.05,40.0,2,Delivered,5.0
ORD-2026-04788,2026-03-13,CUST-2441,PROD-101,CH-04,SUP-10,3,324,180,0.0,0.0,0,Delivered,4.0
ORD-2026-04789,2026-03-13,CUST-0932,PROD-108,CH-03,SUP-50,1,400,220,0.1,15.0,0,Delivered,5.0
ORD-2026-04790,2026-03-13,CUST-0057,PROD-102,CH-03,SUP-10,2,350,210,0.05,0.0,0,Delivered,5.0
ORD-2026-04791,2026-03-13,CUST-2334,PROD-106,CH-04,SUP-20,2,246,130,0.0,0.0,0,Delivered,3.0
ORD-2026-04792,2026-03-13,CUST-2032,PROD-108,CH-05,SUP-50,2,400,220,0.1,0.0,0,Delivered,5.0
ORD-2026-04793,2026-03-13,CUST-2152,PROD-111,CH-02,SUP-30,2,360,200,0.05,0.0,1,Delivered,5.0
ORD-2026-04794,2026-03-13,CUST-1159,PROD-112,CH-01,SUP-30,1,280,150,0.0,40.0,1,Delivered,5.0
ORD-2026-04795,2026-03-13,CUST-1187,PROD-112,CH-04,SUP-30,2,280,150,0.0,0.0,0,Delivered,5.0
ORD-2026-04796,2026-03-13,CUST-0816,PROD-109,CH-01,SUP-40,2,199,110,0.05,40.0,3,Delivered,5.0
ORD-2026-04797,2026-03-13,CUST-1089,PROD-101,CH-02,SUP-10,1,324,180,0.0,40.0,1,Delivered,5.0
ORD-2026-04798,2026-03-13,CUST-0677,PROD-103,CH-02,SUP-20,1,199,110,0.2,40.0,1,Delivered,5.0
ORD-2026-04799,2026-03-13,CUST-2303,PROD-101,CH-03,SUP-10,2,324,180,0.0,0.0,0,Delivered,3.0
ORD-2026-04800,2026-03-13,CUST-0352,PROD-103,CH-01,SUP-20,1,199,110,0.05,40.0,4,Delivered,5.0
ORD-2026-04801,2026-03-13,CUST-0433,PROD-102,CH-03,SUP-10,1,350,210,0.0,15.0,0,Delivered,5.0
ORD-2026-04802,2026-03-13,CUST-1427,PROD-109,CH-06,SUP-40,1,199,110,0.0,40.0,2,Delivered,5.0
ORD-2026-04803,2026-03-13,CUST-1567,PROD-103,CH-03,SUP-20,2,199,110,0.05,0.0,0,Delivered,5.0
ORD-2026-04804,2026-03-13,CUST-2219,PROD-105,CH-05,SUP-20,1,289,150,0.05,15.0,0,Delivered,2.0
ORD-2026-04805,2026-03-13,CUST-1986,PROD-110,CH-03,SUP-40,2,360,190,0.1,0.0,0,Delivered,5.0
ORD-2026-04806,2026-03-13,CUST-1752,PROD-101,CH-03,SUP-10,2,324,180,0.0,0.0,0,Delivered,4.0
ORD-2026-04807,2026-03-13,CUST-0658,PROD-111,CH-05,SUP-30,2,360,200,0.1,0.0,0,Delivered,5.0
ORD-2026-04808,2026-03-13,CUST-1005,PROD-107,CH-06,SUP-50,1,225,125,0.2,40.0,4,Cancelled,
ORD-2026-04809,2026-03-13,CUST-1562,PROD-110,CH-04,SUP-40,1,360,190,0.1,15.0,0,Delivered,5.0
ORD-2026-04810,2026-03-13,CUST-1675,PROD-109,CH-02,SUP-40,5,199,110,0.0,0.0,2,Delivered,5.0
ORD-2026-04811,2026-03-13,CUST-0252,PROD-111,CH-01,SUP-30,2,360,200,0.0,0.0,1,Delivered,5.0
ORD-2026-04812,2026-03-13,CUST-0618,PROD-112,CH-03,SUP-30,2,280,150,0.0,0.0,0,Delivered,5.0
ORD-2026-04813,2026-03-13,CUST-0786,PROD-107,CH-05,SUP-50,1,225,125,0.2,15.0,0,Delivered,5.0
ORD-2026-04814,2026-03-13,CUST-0685,PROD-108,CH-02,SUP-50,1,400,220,0.05,40.0,4,Delivered,5.0
ORD-2026-04815,2026-03-13,CUST-0894,PROD-107,CH-06,SUP-50,1,225,125,0.1,40.0,1,Delivered,4.0
ORD-2026-04816,2026-03-13,CUST-0037,PROD-103,CH-04,SUP-20,3,199,110,0.05,0.0,0,Delivered,3.0
ORD-2026-04817,2026-03-13,CUST-1783,PROD-103,CH-03,SUP-20,4,199,110,0.15,0.0,0,Delivered,5.0
ORD-2026-04818,2026-03-13,CUST-1929,PROD-106,CH-02,SUP-20,1,246,130,0.15,40.0,4,Delivered,5.0
ORD-2026-04819,2026-03-13,CUST-1284,PROD-109,CH-01,SUP-40,2,199,110,0.0,40.0,1,Delivered,4.0
ORD-2026-04820,2026-03-13,CUST-1670,PROD-104,CH-02,SUP-20,1,299,160,0.0,40.0,1,Delivered,4.0
ORD-2026-04821,2026-03-13,CUST-0285,PROD-108,CH-03,SUP-50,2,400,220,0.05,0.0,0,Delivered,5.0
ORD-2026-04822,2026-03-13,CUST-0525,PROD-108,CH-01,SUP-50,1,400,220,0.1,40.0,1,Delivered,4.0
ORD-2026-04823,2026-03-13,CUST-2028,PROD-112,CH-03,SUP-30,2,280,150,0.05,0.0,0,Delivered,5.0
ORD-2026-04824,2026-03-13,CUST-0204,PROD-112,CH-01,SUP-30,4,280,150,0.05,0.0,2,Delivered,5.0
ORD-2026-04825,2026-03-13,CUST-2400,PROD-104,CH-05,SUP-20,2,299,160,0.1,0.0,0,Delivered,1.0
ORD-2026-04826,2026-03-13,CUST-2186,PROD-112,CH-03,SUP-30,1,280,150,0.0,15.0,0,Delivered,5.0
ORD-2026-04827,2026-03-13,CUST-2405,PROD-103,CH-02,SUP-20,2,199,110,0.0,40.0,1,Delivered,2.0
ORD-2026-04828,2026-03-13,CUST-1995,PROD-109,CH-02,SUP-40,3,199,110,0.1,0.0,4,Delivered,5.0
ORD-2026-04829,2026-03-13,CUST-1552,PROD-110,CH-05,SUP-40,1,360,190,0.05,15.0,0,Delivered,5.0
ORD-2026-04830,2026-03-13,CUST-2068,PROD-106,CH-05,SUP-20,2,246,130,0.1,0.0,0,Delivered,5.0
ORD-2026-04831,2026-03-13,CUST-1099,PROD-103,CH-02,SUP-20,3,199,110,0.1,0.0,4,Delivered,5.0
ORD-2026-04832,2026-03-13,CUST-1265,PROD-109,CH-01,SUP-40,1,199,110,0.2,40.0,1,Delivered,4.0
ORD-2026-04833,2026-03-13,CUST-2062,PROD-109,CH-02,SUP-40,5,199,110,0.1,0.0,3,Delivered,5.0
ORD-2026-04834,2026-03-13,CUST-1851,PROD-106,CH-05,SUP-20,1,246,130,0.2,15.0,0,Delivered,4.0
ORD-2026-04835,2026-03-13,CUST-0412,PROD-108,CH-01,SUP-50,1,400,220,0.0,40.0,2,Delivered,5.0
ORD-2026-04836,2026-03-13,CUST-1260,PROD-111,CH-03,SUP-30,3,360,200,0.05,0.0,0,Delivered,2.0
ORD-2026-04837,2026-03-13,CUST-1652,PROD-101,CH-02,SUP-10,1,324,180,0.05,40.0,3,Delivered,4.0
ORD-2026-04838,2026-03-13,CUST-0402,PROD-106,CH-01,SUP-20,1,246,130,0.15,40.0,2,Delivered,5.0
ORD-2026-04839,2026-03-13,CUST-1174,PROD-104,CH-05,SUP-20,1,299,160,0.1,15.0,0,Delivered,5.0
ORD-2026-04840,2026-03-13,CUST-2384,PROD-101,CH-06,SUP-10,1,324,180,0.2,40.0,3,Delivered,3.0
ORD-2026-04841,2026-03-13,CUST-1777,PROD-109,CH-06,SUP-40,2,199,110,0.05,40.0,3,Delivered,3.0
ORD-2026-04842,2026-03-13,CUST-0764,PROD-110,CH-03,SUP-40,3,360,190,0.05,0.0,0,Delivered,5.0
ORD-2026-04843,2026-03-13,CUST-0772,PROD-112,CH-04,SUP-30,1,280,150,0.0,15.0,0,Delivered,5.0
ORD-2026-04844,2026-03-13,CUST-0242,PROD-110,CH-05,SUP-40,1,360,190,0.05,15.0,0,Delivered,4.0
ORD-2026-04845,2026-03-13,CUST-0694,PROD-110,CH-05,SUP-40,1,360,190,0.05,15.0,0,Delivered,4.0
ORD-2026-04846,2026-03-13,CUST-0565,PROD-101,CH-04,SUP-10,2,324,180,0.05,0.0,0,Cancelled,
ORD-2026-04847,2026-03-13,CUST-2471,PROD-107,CH-02,SUP-50,1,225,125,0.05,40.0,2,Delivered,5.0
ORD-2026-04848,2026-03-13,CUST-0644,PROD-111,CH-06,SUP-30,1,360,200,0.0,40.0,4,Delivered,5.0
ORD-2026-04849,2026-03-13,CUST-1545,PROD-102,CH-01,SUP-10,1,350,210,0.2,40.0,4,Delivered,4.0
ORD-2026-04850,2026-03-13,CUST-1872,PROD-110,CH-02,SUP-40,1,360,190,0.0,40.0,4,Delivered,3.0
ORD-2026-04851,2026-03-13,CUST-1015,PROD-109,CH-03,SUP-40,1,199,110,0.0,15.0,0,Delivered,5.0
ORD-2026-04852,2026-03-13,CUST-0400,PROD-104,CH-03,SUP-20,3,299,160,0.0,0.0,0,Delivered,1.0
ORD-2026-04853,2026-03-13,CUST-1563,PROD-111,CH-04,SUP-30,1,360,200,0.0,15.0,0,Delivered,5.0
ORD-2026-04854,2026-03-13,CUST-1932,PROD-108,CH-03,SUP-50,1,400,220,0.0,15.0,0,Delivered,5.0
ORD-2026-04855,2026-03-13,CUST-1986,PROD-111,CH-06,SUP-30,1,360,200,0.0,40.0,1,Delivered,5.0
ORD-2026-04856,2026-03-14,CUST-1501,PROD-103,CH-05,SUP-20,1,199,110,0.1,15.0,0,Delivered,4.0
ORD-2026-04857,2026-03-14,CUST-2237,PROD-107,CH-05,SUP-50,1,225,125,0.05,15.0,0,Delivered,5.0
ORD-2026-04858,2026-03-14,CUST-1934,PROD-112,CH-02,SUP-30,2,280,150,0.15,0.0,3,Delivered,5.0
ORD-2026-04859,2026-03-14,CUST-1842,PROD-111,CH-05,SUP-30,5,360,200,0.0,0.0,0,Delivered,5.0
ORD-2026-04860,2026-03-14,CUST-1651,PROD-107,CH-03,SUP-50,1,225,125,0.0,15.0,0,Delivered,4.0
ORD-2026-04861,2026-03-14,CUST-1289,PROD-110,CH-05,SUP-40,2,360,190,0.0,0.0,0,Delivered,5.0
ORD-2026-04862,2026-03-14,CUST-1559,PROD-108,CH-01,SUP-50,3,400,220,0.05,0.0,3,Delivered,5.0
ORD-2026-04863,2026-03-14,CUST-0970,PROD-101,CH-04,SUP-10,4,324,180,0.05,0.0,0,Delivered,4.0
ORD-2026-04864,2026-03-14,CUST-1504,PROD-102,CH-02,SUP-10,3,350,210,0.05,0.0,4,Delivered,5.0
ORD-2026-04865,2026-03-14,CUST-0314,PROD-109,CH-01,SUP-40,1,199,110,0.0,40.0,1,Delivered,2.0
ORD-2026-04866,2026-03-14,CUST-1955,PROD-103,CH-01,SUP-20,1,199,110,0.0,40.0,1,Delivered,5.0
ORD-2026-04867,2026-03-14,CUST-2069,PROD-107,CH-06,SUP-50,5,225,125,0.15,0.0,3,Delivered,5.0
ORD-2026-04868,2026-03-14,CUST-1719,PROD-110,CH-05,SUP-40,1,360,190,0.15,15.0,0,Delivered,2.0
ORD-2026-04869,2026-03-14,CUST-0669,PROD-111,CH-06,SUP-30,2,360,200,0.05,0.0,4,Delivered,5.0
ORD-2026-04870,2026-03-14,CUST-1075,PROD-102,CH-02,SUP-10,2,350,210,0.0,0.0,4,Delivered,3.0
ORD-2026-04871,2026-03-14,CUST-0865,PROD-103,CH-02,SUP-20,1,199,110,0.05,40.0,4,Delivered,4.0
ORD-2026-04872,2026-03-14,CUST-0819,PROD-105,CH-01,SUP-20,5,289,150,0.2,0.0,4,Delivered,5.0
ORD-2026-04873,2026-03-14,CUST-2169,PROD-109,CH-02,SUP-40,2,199,110,0.15,40.0,3,Delivered,5.0
ORD-2026-04874,2026-03-14,CUST-1365,PROD-104,CH-05,SUP-20,1,299,160,0.1,15.0,0,Delivered,4.0
ORD-2026-04875,2026-03-14,CUST-2238,PROD-103,CH-01,SUP-20,2,199,110,0.0,40.0,2,Delivered,4.0
ORD-2026-04876,2026-03-14,CUST-2339,PROD-112,CH-03,SUP-30,1,280,150,0.0,15.0,0,Delivered,2.0
ORD-2026-04877,2026-03-14,CUST-1289,PROD-109,CH-04,SUP-40,1,199,110,0.15,15.0,0,Delivered,2.0
ORD-2026-04878,2026-03-14,CUST-1912,PROD-104,CH-02,SUP-20,2,299,160,0.0,0.0,2,Delivered,5.0
ORD-2026-04879,2026-03-14,CUST-1168,PROD-106,CH-03,SUP-20,1,246,130,0.1,15.0,0,Delivered,5.0
ORD-2026-04880,2026-03-14,CUST-1870,PROD-101,CH-04,SUP-10,1,324,180,0.0,15.0,0,Cancelled,
ORD-2026-04881,2026-03-14,CUST-2210,PROD-102,CH-01,SUP-10,1,350,210,0.05,40.0,2,Delivered,5.0
ORD-2026-04882,2026-03-14,CUST-1727,PROD-112,CH-03,SUP-30,1,280,150,0.0,15.0,0,Delivered,5.0
ORD-2026-04883,2026-03-14,CUST-2014,PROD-109,CH-01,SUP-40,3,199,110,0.2,0.0,2,Delivered,5.0
ORD-2026-04884,2026-03-14,CUST-2286,PROD-105,CH-03,SUP-20,1,289,150,0.1,15.0,0,Delivered,5.0
ORD-2026-04885,2026-03-14,CUST-0417,PROD-107,CH-04,SUP-50,5,225,125,0.0,0.0,0,Delivered,1.0
ORD-2026-04886,2026-03-14,CUST-2466,PROD-110,CH-01,SUP-40,3,360,190,0.1,0.0,2,Delivered,5.0
ORD-2026-04887,2026-03-14,CUST-1788,PROD-102,CH-03,SUP-10,1,350,210,0.05,15.0,0,Delivered,4.0
ORD-2026-04888,2026-03-14,CUST-0477,PROD-104,CH-01,SUP-20,2,299,160,0.05,0.0,2,Returned,
ORD-2026-04889,2026-03-14,CUST-2198,PROD-112,CH-04,SUP-30,2,280,150,0.15,0.0,0,Delivered,5.0
ORD-2026-04890,2026-03-14,CUST-1885,PROD-107,CH-01,SUP-50,1,225,125,0.15,40.0,1,Delivered,5.0
ORD-2026-04891,2026-03-14,CUST-2052,PROD-108,CH-02,SUP-50,2,400,220,0.15,0.0,2,Delivered,5.0
ORD-2026-04892,2026-03-14,CUST-2424,PROD-109,CH-02,SUP-40,1,199,110,0.05,40.0,4,Delivered,4.0
ORD-2026-04893,2026-03-14,CUST-0031,PROD-108,CH-01,SUP-50,2,400,220,0.0,0.0,4,Returned,
ORD-2026-04894,2026-03-14,CUST-2011,PROD-103,CH-01,SUP-20,2,199,110,0.05,40.0,3,Delivered,4.0
ORD-2026-04895,2026-03-14,CUST-0319,PROD-112,CH-06,SUP-30,1,280,150,0.1,40.0,2,Delivered,5.0
ORD-2026-04896,2026-03-14,CUST-2198,PROD-109,CH-03,SUP-40,2,199,110,0.2,0.0,0,Delivered,4.0
ORD-2026-04897,2026-03-14,CUST-2431,PROD-106,CH-01,SUP-20,3,246,130,0.05,0.0,2,Delivered,4.0
ORD-2026-04898,2026-03-14,CUST-2055,PROD-107,CH-01,SUP-50,1,225,125,0.05,40.0,1,Delivered,4.0
ORD-2026-04899,2026-03-14,CUST-0775,PROD-105,CH-02,SUP-20,2,289,150,0.0,0.0,2,Delivered,4.0
ORD-2026-04900,2026-03-14,CUST-0065,PROD-101,CH-01,SUP-10,1,324,180,0.15,40.0,2,Delivered,5.0
ORD-2026-04901,2026-03-14,CUST-0598,PROD-108,CH-03,SUP-50,1,400,220,0.0,15.0,0,Delivered,4.0
ORD-2026-04902,2026-03-14,CUST-1240,PROD-106,CH-04,SUP-20,1,246,130,0.1,15.0,0,Delivered,5.0
ORD-2026-04903,2026-03-14,CUST-0592,PROD-108,CH-05,SUP-50,1,400,220,0.1,15.0,0,Delivered,5.0
ORD-2026-04904,2026-03-14,CUST-0601,PROD-107,CH-02,SUP-50,1,225,125,0.1,40.0,4,Cancelled,
ORD-2026-04905,2026-03-14,CUST-1685,PROD-109,CH-02,SUP-40,1,199,110,0.15,40.0,4,Delivered,5.0
ORD-2026-04906,2026-03-14,CUST-0818,PROD-105,CH-02,SUP-20,3,289,150,0.0,0.0,1,Delivered,5.0
ORD-2026-04907,2026-03-14,CUST-2422,PROD-106,CH-03,SUP-20,1,246,130,0.0,15.0,0,Delivered,5.0
ORD-2026-04908,2026-03-14,CUST-1784,PROD-106,CH-01,SUP-20,1,246,130,0.15,40.0,3,Delivered,5.0
ORD-2026-04909,2026-03-14,CUST-1516,PROD-110,CH-03,SUP-40,1,360,190,0.15,15.0,0,Cancelled,
ORD-2026-04910,2026-03-14,CUST-2181,PROD-103,CH-05,SUP-20,1,199,110,0.1,15.0,0,Delivered,5.0
ORD-2026-04911,2026-03-14,CUST-2247,PROD-112,CH-03,SUP-30,1,280,150,0.15,15.0,0,Delivered,5.0
ORD-2026-04912,2026-03-14,CUST-1741,PROD-103,CH-04,SUP-20,2,199,110,0.0,0.0,0,Delivered,5.0
ORD-2026-04913,2026-03-14,CUST-1666,PROD-111,CH-01,SUP-30,2,360,200,0.05,0.0,2,Delivered,5.0
ORD-2026-04914,2026-03-14,CUST-2067,PROD-108,CH-02,SUP-50,1,400,220,0.0,40.0,2,Returned,
ORD-2026-04915,2026-03-14,CUST-0586,PROD-105,CH-01,SUP-20,1,289,150,0.0,40.0,4,Delivered,4.0
ORD-2026-04916,2026-03-14,CUST-2303,PROD-105,CH-01,SUP-20,1,289,150,0.05,40.0,3,Delivered,2.0
ORD-2026-04917,2026-03-14,CUST-1699,PROD-106,CH-05,SUP-20,4,246,130,0.1,0.0,0,Delivered,5.0
ORD-2026-04918,2026-03-14,CUST-1112,PROD-111,CH-03,SUP-30,4,360,200,0.1,0.0,0,Delivered,4.0
ORD-2026-04919,2026-03-14,CUST-1342,PROD-109,CH-01,SUP-40,1,199,110,0.0,40.0,2,Delivered,5.0
ORD-2026-04920,2026-03-15,CUST-0600,PROD-108,CH-04,SUP-50,1,400,220,0.05,15.0,0,Delivered,5.0
ORD-2026-04921,2026-03-15,CUST-2122,PROD-108,CH-05,SUP-50,1,400,220,0.1,15.0,0,Delivered,1.0
ORD-2026-04922,2026-03-15,CUST-1195,PROD-105,CH-02,SUP-20,1,289,150,0.15,40.0,1,Delivered,5.0
ORD-2026-04923,2026-03-15,CUST-1175,PROD-103,CH-01,SUP-20,4,199,110,0.05,0.0,2,Delivered,4.0
ORD-2026-04924,2026-03-15,CUST-1871,PROD-101,CH-05,SUP-10,4,324,180,0.05,0.0,0,Delivered,5.0
ORD-2026-04925,2026-03-15,CUST-1981,PROD-106,CH-06,SUP-20,1,246,130,0.15,40.0,4,Delivered,5.0
ORD-2026-04926,2026-03-15,CUST-1995,PROD-110,CH-04,SUP-40,2,360,190,0.0,0.0,0,Delivered,4.0
ORD-2026-04927,2026-03-15,CUST-0676,PROD-111,CH-02,SUP-30,2,360,200,0.1,0.0,1,Delivered,5.0
ORD-2026-04928,2026-03-15,CUST-0368,PROD-109,CH-02,SUP-40,1,199,110,0.1,40.0,2,Delivered,5.0
ORD-2026-04929,2026-03-15,CUST-0770,PROD-110,CH-04,SUP-40,1,360,190,0.0,15.0,0,Delivered,4.0
ORD-2026-04930,2026-03-15,CUST-1196,PROD-102,CH-05,SUP-10,2,350,210,0.1,0.0,0,Cancelled,
ORD-2026-04931,2026-03-15,CUST-1431,PROD-102,CH-02,SUP-10,3,350,210,0.05,0.0,2,Delivered,4.0
ORD-2026-04932,2026-03-15,CUST-1954,PROD-111,CH-01,SUP-30,3,360,200,0.05,0.0,3,Delivered,5.0
ORD-2026-04933,2026-03-15,CUST-1592,PROD-107,CH-04,SUP-50,4,225,125,0.0,0.0,0,Delivered,5.0
ORD-2026-04934,2026-03-15,CUST-0173,PROD-107,CH-01,SUP-50,1,225,125,0.0,40.0,4,Delivered,4.0
ORD-2026-04935,2026-03-15,CUST-0628,PROD-107,CH-01,SUP-50,1,225,125,0.0,40.0,2,Cancelled,
ORD-2026-04936,2026-03-15,CUST-2425,PROD-107,CH-01,SUP-50,1,225,125,0.05,40.0,2,Delivered,5.0
ORD-2026-04937,2026-03-15,CUST-0220,PROD-101,CH-05,SUP-10,2,324,180,0.1,0.0,0,Delivered,5.0
ORD-2026-04938,2026-03-15,CUST-1684,PROD-104,CH-05,SUP-20,4,299,160,0.0,0.0,0,Delivered,3.0
ORD-2026-04939,2026-03-15,CUST-1291,PROD-103,CH-04,SUP-20,1,199,110,0.1,15.0,0,Delivered,3.0
ORD-2026-04940,2026-03-15,CUST-1336,PROD-109,CH-02,SUP-40,1,199,110,0.1,40.0,3,Delivered,4.0
ORD-2026-04941,2026-03-15,CUST-2047,PROD-110,CH-02,SUP-40,4,360,190,0.1,0.0,3,Delivered,5.0
ORD-2026-04942,2026-03-15,CUST-0659,PROD-108,CH-02,SUP-50,1,400,220,0.2,40.0,4,Delivered,5.0
ORD-2026-04943,2026-03-15,CUST-1759,PROD-110,CH-04,SUP-40,1,360,190,0.0,15.0,0,Delivered,5.0
ORD-2026-04944,2026-03-15,CUST-1138,PROD-109,CH-02,SUP-40,2,199,110,0.05,40.0,3,Delivered,5.0
ORD-2026-04945,2026-03-15,CUST-0391,PROD-105,CH-01,SUP-20,1,289,150,0.2,40.0,3,Delivered,5.0
ORD-2026-04946,2026-03-15,CUST-0327,PROD-105,CH-02,SUP-20,2,289,150,0.0,0.0,3,Delivered,5.0
ORD-2026-04947,2026-03-15,CUST-1033,PROD-111,CH-03,SUP-30,2,360,200,0.0,0.0,0,Delivered,5.0
ORD-2026-04948,2026-03-15,CUST-2306,PROD-107,CH-01,SUP-50,1,225,125,0.1,40.0,2,Delivered,5.0
ORD-2026-04949,2026-03-15,CUST-0547,PROD-103,CH-01,SUP-20,1,199,110,0.1,40.0,2,Delivered,5.0
ORD-2026-04950,2026-03-15,CUST-0790,PROD-111,CH-03,SUP-30,3,360,200,0.2,0.0,0,Delivered,5.0
ORD-2026-04951,2026-03-15,CUST-0483,PROD-108,CH-03,SUP-50,1,400,220,0.05,15.0,0,Delivered,4.0
ORD-2026-04952,2026-03-15,CUST-1672,PROD-111,CH-05,SUP-30,4,360,200,0.05,0.0,0,Delivered,3.0
ORD-2026-04953,2026-03-15,CUST-1676,PROD-109,CH-06,SUP-40,1,199,110,0.0,40.0,2,Delivered,4.0
ORD-2026-04954,2026-03-15,CUST-1185,PROD-101,CH-01,SUP-10,4,324,180,0.0,0.0,3,Delivered,5.0
ORD-2026-04955,2026-03-15,CUST-0808,PROD-110,CH-03,SUP-40,4,360,190,0.15,0.0,0,Cancelled,
ORD-2026-04956,2026-03-15,CUST-0802,PROD-111,CH-01,SUP-30,1,360,200,0.1,40.0,1,Delivered,5.0
ORD-2026-04957,2026-03-15,CUST-0796,PROD-103,CH-02,SUP-20,1,199,110,0.0,40.0,4,Delivered,5.0
ORD-2026-04958,2026-03-15,CUST-2409,PROD-101,CH-06,SUP-10,1,324,180,0.0,40.0,3,Delivered,5.0
ORD-2026-04959,2026-03-15,CUST-1111,PROD-104,CH-04,SUP-20,2,299,160,0.0,0.0,0,Delivered,5.0
ORD-2026-04960,2026-03-15,CUST-2099,PROD-107,CH-01,SUP-50,1,225,125,0.1,40.0,2,Delivered,3.0
ORD-2026-04961,2026-03-15,CUST-2161,PROD-105,CH-04,SUP-20,3,289,150,0.2,0.0,0,Delivered,5.0
ORD-2026-04962,2026-03-15,CUST-1733,PROD-104,CH-04,SUP-20,1,299,160,0.0,15.0,0,Delivered,5.0
ORD-2026-04963,2026-03-15,CUST-1457,PROD-110,CH-01,SUP-40,2,360,190,0.15,0.0,1,Cancelled,
ORD-2026-04964,2026-03-15,CUST-2433,PROD-112,CH-03,SUP-30,1,280,150,0.05,15.0,0,Delivered,4.0
ORD-2026-04965,2026-03-15,CUST-1825,PROD-110,CH-02,SUP-40,1,360,190,0.1,40.0,1,Delivered,5.0
ORD-2026-04966,2026-03-15,CUST-0944,PROD-110,CH-04,SUP-40,5,360,190,0.1,0.0,0,Delivered,5.0
ORD-2026-04967,2026-03-15,CUST-1767,PROD-102,CH-06,SUP-10,2,350,210,0.05,0.0,2,Returned,
ORD-2026-04968,2026-03-15,CUST-1302,PROD-102,CH-01,SUP-10,1,350,210,0.1,40.0,1,Delivered,4.0
ORD-2026-04969,2026-03-15,CUST-0118,PROD-112,CH-01,SUP-30,2,280,150,0.05,0.0,3,Delivered,4.0
ORD-2026-04970,2026-03-15,CUST-2448,PROD-111,CH-04,SUP-30,2,360,200,0.15,0.0,0,Delivered,5.0
ORD-2026-04971,2026-03-15,CUST-0816,PROD-101,CH-03,SUP-10,2,324,180,0.05,0.0,0,Delivered,4.0
ORD-2026-04972,2026-03-15,CUST-0593,PROD-105,CH-01,SUP-20,2,289,150,0.15,0.0,2,Delivered,4.0
ORD-2026-04973,2026-03-15,CUST-0503,PROD-108,CH-06,SUP-50,3,400,220,0.0,0.0,1,Cancelled,
ORD-2026-04974,2026-03-15,CUST-2185,PROD-111,CH-02,SUP-30,1,360,200,0.1,40.0,2,Delivered,4.0
ORD-2026-04975,2026-03-15,CUST-1476,PROD-112,CH-01,SUP-30,2,280,150,0.05,0.0,4,Delivered,5.0
ORD-2026-04976,2026-03-15,CUST-1105,PROD-108,CH-06,SUP-50,2,400,220,0.0,0.0,1,Delivered,5.0
ORD-2026-04977,2026-03-15,CUST-0316,PROD-109,CH-04,SUP-40,1,199,110,0.0,15.0,0,Delivered,5.0
ORD-2026-04978,2026-03-15,CUST-0783,PROD-105,CH-02,SUP-20,1,289,150,0.1,40.0,1,Delivered,4.0
ORD-2026-04979,2026-03-15,CUST-0811,PROD-112,CH-03,SUP-30,5,280,150,0.05,0.0,0,Delivered,5.0
